ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
ELEMENT :   0.00000
