   63    -250160303.57376     -27334334.85445     -10810180.78926
   64    -482786202.92603      35173303.52034     -56611251.05241
   65     544037481.58872     -16797919.92154      -4640027.60966
   66     286635383.42554      24640470.35849     -62784102.80900
   67       7795999.20440      25986664.01452     -39165100.18147
   68     269094781.19893     -33828203.73020     -93410769.40261
   69      -7795999.20421     -25986664.01419     -39165100.18158
   70    -269094781.19875      33828203.73008     -93410769.40282
   71    -544037481.58863      16797919.92157      -4640027.60991
   72    -286635383.42542     -24640470.35881     -62784102.80917
   73     317262050.01921      33828470.33659      -4315428.72086
   74     611137013.11890     -41670488.59385     -63108968.30487
   75     299721447.79260     -24640203.75210     -34942095.31448
   76       9744790.78678      32482635.95560     -97633507.66397
   77    -299721447.79243      24640203.75189     -34942095.31435
   78      -9744790.78650     -32482635.95534     -97633507.66397
   79    -317262050.01906     -33828470.33690      -4315428.72069
   80    -611137013.11834      41670488.59446     -63108968.30436
   81     672389812.29130     -23294648.84213       1856169.13221
   82     353735478.51918      31136896.99754     -69280735.31108
   83       9744790.78680      32482635.95561     -32668235.75261
   84     332296963.53740     -40324819.60840     -99907198.07202
   85      -9744790.78648     -32482635.95533     -32668235.75261
   86    -332296963.53725      40324819.60818     -99907198.07226
   87    -672389812.29088      23294648.84270       1856169.13203
   88    -353735478.51889     -31136896.99728     -69280735.31121
   89     384361941.28021      40324835.82585       2180981.29401
   90     739489566.30805     -48167050.68778     -69605563.69055
   91     362923426.29842     -31136880.78010     -28445481.46691
   92      11693736.16761      38979120.55824    -104129936.14180
   93    -362923426.29812      31136880.77992     -28445481.46673
   94     -11693736.16723     -38979120.55790    -104129936.14180
   95    -384361941.27976     -40324835.82554       2180981.29433
   96    -739489566.30772      48167050.68806     -69605563.69031
   97     800742460.60035     -29791182.40009       8352669.39831
   98     420835265.68035      37633411.02341     -75777261.77385
   99      11693736.16765      38979120.55825     -26171695.02597
  100     395498838.77318     -46821345.33385    -106403712.60269
  101     -11693736.16719     -38979120.55789     -26171695.02597
  102    -395498838.77290      46821345.33375    -106403712.60281
  103    -800742460.60000      29791182.40037       8352669.39806
  104    -420835265.68005     -37633411.02341     -75777261.77396
  105     451461716.50916      46821346.27205       8677494.58363
  106     867842227.79044     -54663572.93442     -76102087.89805
  107     426125289.60200     -37633410.08515     -21948956.24521
  108      13642691.45382      45475638.17912    -110626450.44470
  109    -426125289.60166      37633410.08512     -21948956.24543
  110     -13642691.45387     -45475638.17985    -110626450.44463
  111    -451461716.50882     -46821346.27209       8677494.58342
  112    -867842227.79017      54663572.93472     -76102087.89819
  113     929095127.68810     -36287702.96516      14849188.00027
  114     487935034.74671      44129930.41567     -82273781.88142
  115      13642691.45398      45475638.17921     -19675174.08734
  116     458700695.99929     -53317865.40903    -112900232.03735
  117     -13642691.45373     -45475638.17980     -19675174.08726
  118    -458700695.99921      53317865.40857    -112900232.03727
  119    -929095127.68773      36287702.96545      14849188.00068
  120    -487935034.74607     -44129930.41428     -82273781.88135
  121     518561484.90240      53317865.46237      15174013.94180
  122     996194895.62764     -61160092.80015     -82598607.87508
  123     489327146.15499     -44129930.36232     -15452436.21410
  124      15591647.33428      51972157.78066    -117122969.85812
  125    -489327146.15498      44129930.36184     -15452436.21384
  126     -15591647.33401     -51972157.78031    -117122969.85813
  127    -518561484.90183     -53317865.46100      15174013.94206
  128    -996194895.62735      61160092.79997     -82598607.87530
  129    1057447795.84265     -42784222.73565      21345707.66022
  130     555034802.78908      50626450.11766     -88770301.62444
  131      15591647.33441      51972157.78070     -13178654.29709
  132     521902552.20864     -59814385.15051    -119396751.74329
  133     -15591647.33389     -51972157.78032     -13178654.29711
  134    -521902552.20817      59814385.15092    -119396751.74332
  135   -1057447795.84228      42784222.73553      21345707.66011
  136    -555034802.78896     -50626450.11837     -88770301.62439
  137     585661252.90794      59814385.15331      21670533.64378
  138    1124547563.82339     -67656612.52963     -89095127.61109
  139     552529002.32750     -50626450.11481      -8955916.47506
  140      17540603.24881      58468677.49567    -123619489.56263
  141    -552529002.32702      50626450.11522      -8955916.47505
  142     -17540603.24844     -58468677.49516    -123619489.56263
  143    -585661252.90777     -59814385.15397      21670533.64391
  144   -1124547563.82325      67656612.52945     -89095127.61085
  145    1185800464.05598     -49280742.45985      27842227.37847
  146     622134570.77543      57122969.83868     -95266821.34745
  147      17540603.24876      58468677.49566      -6682134.57182
  148     585104408.36182     -66310904.87336    -125893271.46444
  149     -17540603.24849     -58468677.49518      -6682134.57180
  150    -585104408.36161      66310904.87329    -125893271.46459
  151   -1185800464.05574      49280742.45974      27842227.37844
  152    -622134570.77507     -57122969.83826     -95266821.34766
  153     652761020.89235      66310904.87375      28167053.36449
  154    1252900232.03919     -74153132.25149     -95591647.33366
  155     615730858.47875     -57122969.83823      -2459396.75253
  156      19489559.16515      64965197.21669    -130116009.28368
  157    -615730858.47858      57122969.83815      -2459396.75246
  158     -19489559.16488     -64965197.21674    -130116009.28365
  159    -652761020.89203     -66310904.87335      28167053.36449
  160   -1252900232.03884      74153132.25191     -95591647.33361
  161    1314153132.27267     -55777262.18145      34338747.10002
  162     689234338.75906      63619489.56001    -101763341.06941
  163      19489559.16512      64965197.21668       -185614.85003
  164     648306264.51260     -72807424.59486    -132389791.18661
  165     -19489559.16493     -64965197.21680       -185614.84999
  166    -648306264.51235      72807424.59485    -132389791.18658
  167   -1314153132.27233      55777262.18186      34338747.09984
  168    -689234338.75887     -63619489.56020    -101763341.06939
  169     719860788.87620      72807424.59516      34663573.08601
  170    1381252900.25557     -80649651.97456    -102088167.05505
  171     678932714.62973     -63619489.55975       4037122.96881
  172      21438515.08157      71461716.93808    -136612529.00630
  173    -678932714.62944      63619489.55972       4037122.96908
  174     -21438515.08108     -71461716.93741    -136612529.00626
  175    -719860788.87595     -72807424.59533      34663573.08628
  176   -1381252900.25563      80649651.97361    -102088167.05509
  177    1442505800.48757     -62273781.90496      40835266.82323
  178     756334106.74510      70116009.27834    -108259860.78886
  179      21438515.08153      71461716.93807       6310904.86940
  180     711508120.66536     -79303944.32079    -138886310.91040
  181     -21438515.08112     -71461716.93742       6310904.86944
  182    -711508120.66515      79303944.32087    -138886310.91056
  183   -1442505800.48751      62273781.90406      40835266.82342
  184    -756334106.74485     -70116009.27811    -108259860.78901
  185     786960556.86679      79303944.31485      41160092.81023
  186    1509605568.46613     -87146171.70157    -108584686.76979
  187     742134570.78705     -70116009.28428      10533642.68868
  188      23387470.99409      77958236.64643    -143109048.73577
  189    -742134570.78668      70116009.28444      10533642.68863
  190     -23387470.99380     -77958236.64655    -143109048.73575
  191    -786960556.86639     -79303944.31460      41160092.81018
  192   -1509605568.46602      87146171.70134    -108584686.77005
  193    1570858468.66267     -68770301.64259      47331786.57328
  194     823433874.77485      76612528.94191    -114756380.46992
  195      23387470.99412      77958236.64644      12807424.55675
  196     774709976.86128     -85800464.10334    -145382830.66716
  197     -23387470.99377     -77958236.64654      12807424.55677
  198    -774709976.86115      85800464.10331    -145382830.66719
  199   -1570858468.66256      68770301.64238      47331786.57355
  200    -823433874.77459     -76612528.94147    -114756380.46987
  201     854060324.97215      85800464.00110      47656612.57454
  202    1637958236.55854     -93642691.50935    -115081206.36897
  203     805336427.05858     -76612529.04414      17030162.37731
  204      25336426.84438      84454756.14773    -149605568.59025
  205    -805336427.05830      76612529.04416      17030162.37722
  206     -25336426.84427     -84454756.14778    -149605568.59027
  207    -854060324.97173     -85800464.00062      47656612.57454
  208   -1637958236.55807      93642691.50960    -115081206.36902
  209    1699211136.15668     -75266821.62990      53828306.77073
  210     890533643.53451      83109047.69623    -121252899.50127
  211      25336426.84448      84454756.14776      19303943.70514
  212     837911833.78294     -92296984.80898    -151879350.98226
  213     -25336426.84418     -84454756.14776      19303943.70512
  214    -837911833.78265      92296984.80898    -151879350.98226
  215   -1699211136.15644      75266821.63011      53828306.77068
  216    -890533643.53423     -83109047.69631    -121252899.50126
  217     921160095.01556      92296983.14056      54153133.00407
  218    1766310902.65358    -100139212.52128    -121577724.06644
  219     868538285.26399     -83109049.36467      23526681.52309
  220      27285381.74222      90951272.47368    -156102090.46860
  221    -868538285.26364      83109049.36468      23526681.52316
  222     -27285381.74193     -90951272.47347    -156102090.46857
  223    -921160095.01523     -92296983.14060      54153133.00416
  224   -1766310902.65349     100139212.52071    -121577724.06656
  225    1827563792.78382     -81763345.48221      60324833.93618
  226     957633423.84678      89605552.66123    -127749408.20056
  227      27285381.74225      90951272.47369      25800454.47902
  228     901113702.29225     -98793519.18722    -158375880.22189
  229     -27285381.74190     -90951272.47346      25800454.47905
  230    -901113702.29209      98793519.18705    -158375880.22202
  231   -1827563792.78364      81763345.48165      60324833.93634
  232    -957633423.84647     -89605552.66090    -127749408.20067
  233     988259895.86811      98793494.26762      60649663.64791
  234    1894663537.33664    -106635748.25175    -128074212.99225
  235     931740174.31358     -89605577.58081      30023191.62658
  236      29234324.02111      97447746.73661    -162598642.28978
  237    -931740174.31339      89605577.58065      30023191.62652
  238     -29234324.02095     -97447746.73694    -162598642.28978
  239    -988259895.86777     -98793494.26729      60649663.64787
  240   -1894663537.33634     106635748.25198    -128074212.99233
  241    1955916293.73828     -88259921.33126      66821456.59082
  242    1024733367.39507      96101878.89123    -134245769.67245
  243      29234324.02113      97447746.73661      32296851.18355
  244     964315737.49134    -105290220.78786    -164872538.10953
  245     -29234324.02093     -97447746.73694      32296851.18355
  246    -964315737.49100     105290220.78798    -164872538.10938
  247   -1955916293.73788      88259921.33153      66821456.59091
  248   -1024733367.39476     -96101878.89121    -134245769.67228
  249    1055360135.83227     105289909.42240      67146330.00703
  250    2023015733.40341    -113132373.15227    -134570331.72278
  251     994942505.92854     -96102190.25670      36519561.56995
  252      31183155.57632     103943851.92066    -169095559.86174
  253    -994942505.92821      96102190.25682      36519561.56990
  254     -31183155.57609    -103943851.92070    -169095559.86172
  255   -1055360135.83196    -105289909.42237      67146330.00701
  256   -2023015733.40318     113132373.15212    -134570331.72288
  257    2084267043.60550     -94756980.09165      73319021.52065
  258    1091835078.98232     102596767.52308    -140740498.44317
  259      31183155.57636     103943851.92067      38792143.97978
  260    1027519668.45806    -111787934.22446    -171370667.06468
  261     -31183155.57605    -103943851.92069      38792143.97980
  262   -1027519668.45776     111787934.22450    -171370667.06465
  263   -2084267043.60534      94756980.09147      73319021.52074
  264   -1091835078.98204    -102596767.52308    -140740498.44315
  265    1122465247.60385     111785818.10954      73644203.30435
  266    2151363338.74443    -119626279.77122    -141063564.11176
  267    1058149837.07959    -102598883.63800      43014034.68284
  268      33132865.43030     110442884.76721    -175594673.88288
  269   -1058149837.07931     102598883.63804      43014034.68283
  270     -33132865.43003    -110442884.76722    -175594673.88287
  271   -1122465247.60359    -111785818.10955      73644203.30433
  272   -2151363338.74413     119626279.77129    -141063564.11175
  273    2212612722.57479    -101251464.62211      79814180.28152
  274    1158939434.13953     109110012.41442    -147231307.40275
  275      33132865.43031     110442884.76721      45291095.65157
  276    1090729844.94477    -118255284.90143    -177873968.53769
  277     -33132865.43002    -110442884.76721      45291095.65158
  278   -1090729844.94450     118255284.90143    -177873968.53768
  279   -2212612722.57444     101251464.62219      79814180.28147
  280   -1158939434.13927    -109110012.41447    -147231307.40275
  281    1189582095.27450     118302810.75491      80133989.91326
  282    2279710040.06423    -125961069.34445    -147598642.88800
  283    1121372506.07974    -109062486.56094      49491328.77832
  284      35166000.57076     117220001.90206    -182026675.81098
  285   -1121372506.07946     109062486.56094      49491328.77833
  286     -35166000.57047    -117220001.90206    -182026675.81098
  287   -1189582095.27423    -118302810.75496      80133989.91326
  288   -2279710040.06401     125961069.34440    -147598642.88801
  289    2341531678.76009    -107414577.73569      85777004.19214
  290    1225409755.50264     117136759.66721    -154261230.46102
  291      35166000.57077     117220001.90206      52413327.99299
  292    1153336554.97373    -123107242.09582    -183929101.73146
  293     -35166000.57047    -117220001.90205      52413327.99299
  294   -1153336554.97344     123107242.09582    -183929101.73146
  295   -2341531678.75974     107414577.73568      85777004.19213
  296   -1225409755.50235    -117136759.66722    -154261230.46100
  297    1255077626.77310     126037121.04835      85982771.30195
  298    2409810137.91916    -124713841.03220    -157396876.52339
  299    1183004426.24419    -114206880.71468      56314900.03150
  300      39889277.55944     132964258.53099    -184900794.81748
  301   -1183004426.24389     114206880.71468      56314900.03151
  302     -39889277.55914    -132964258.53096    -184900794.81748
  303   -1255077626.77280    -126037121.04835      85982771.30197
  304   -2409810137.91889     124713841.03220    -157396876.52337
  305    2503190239.32243     -96699810.61122      64016775.12008
  306    1271976705.25604     217257336.52161    -182936867.51587
  307      39889277.55944     132964258.53099      81027722.24449
  308    1176598318.93091    -100670617.89549    -162107629.85608
  309     -39889277.55914    -132964258.53096      81027722.24449
  310   -1176598318.93063     100670617.89552    -162107629.85609
  311   -2503190239.32216      96699810.61122      64016775.12009
  312   -1271976705.25576    -217257336.52159    -182936867.51587
  313    1251147467.59626     211008565.22367     134991086.90124
  314    2551136019.93707     765340805.98112    -364249126.62522
  315    1155769081.27113    -106919389.19342     155820324.56103
  316             0.00014             0.00004    -126562284.84446
  317   -1155769081.27085     106919389.19345     155820324.56104
  318             0.00014             0.00004    -126562284.84446
  319   -1251147467.59598    -211008565.22366     134991086.90126
  320   -2551136019.93676    -765340805.98103    -364249126.62517
